category_id,category
468,oděvy a doplňky > oblečení > pánské oblečení > funkční oblečení
469,oděvy a doplňky > oblečení > pánské oblečení > blejzry a sportovní kabáty
470,oděvy a doplňky > oblečení > pánské oblečení > kabáty a bundy
471,oděvy a doplňky > oblečení > pánské oblečení > topy > volnočasové košile
472,oděvy a doplňky > oblečení > pánské oblečení
473,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > plavky
474,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > spodní prádlo
475,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > topy a trička
476,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > mikiny a mikiny s kapucí
477,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > sukně
478,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > ponožky a punčocháče
479,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > kraťasy
480,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > oblečení na spaní
481,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > kalhoty
482,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > svetry
483,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > svrchní oblečení
484,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > džíny
485,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > overaly a rompery
486,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > legíny
487,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > outfity a sady
488,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení > Šaty
489,oděvy a doplňky > oblečení > dětské oblečení > dívčí oblečení
490,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > ponožky
491,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > obleky
492,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > spodní prádlo
493,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > mikiny a mikiny s kapucí
494,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > svetry
495,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > plavky
496,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > topy a trička
497,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > oblečení na spaní
498,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > outfity a sady
499,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > kalhoty
500,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > kraťasy
501,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > džíny
502,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení > svrchní oblečení
503,oděvy a doplňky > oblečení > dětské oblečení > chlapecké oblečení
504,oděvy a doplňky > oblečení > dětské oblečení
505,oděvy a doplňky > oblečení > kojenecké oblečení > kojenecké dívčí oblečení > topy
