category_id,category
287,Здоровье и красота > Красота > Уход за волосами и укладка > Шампуни и кондиционеры
288,Здоровье и красота > Красота > Уход за волосами и укладка > Бигуди
289,Здоровье и красота > Красота > Уход за волосами и укладка > Плойки и выпрямители для волос
290,Здоровье и красота > Красота > Уход за волосами и укладка > Средства для укладки волос
291,Здоровье и красота > Красота > Уход за волосами и укладка > Масло и средства для защиты волос
292,Здоровье и красота > Красота > Уход за волосами и укладка > Резинки и аксессуары для волос
293,Здоровье и красота > Красота > Уход за волосами и укладка > Ножницы для стрижки волос
294,Здоровье и красота > Красота > Уход за волосами и укладка > Фены для волос
295,Здоровье и красота > Красота > Уход за волосами и укладка > Шиньоны и парики
296,Здоровье и красота > Красота > Уход за волосами и укладка > Щетки и расчески
297,Здоровье и красота > Красота > Уход за волосами и укладка > Краска для волос
298,Здоровье и красота > Красота > Уход за волосами и укладка
299,Здоровье и красота > Красота > Парфюмерия > Мужская парфюмерия
300,Здоровье и красота > Красота > Парфюмерия > Женская парфюмерия
301,Здоровье и красота > Красота > Парфюмерия > Детская парфюмерия
302,Здоровье и красота > Красота > Парфюмерия
303,Здоровье и красота > Красота > Для ванны и душа > Пена для ванны
304,Здоровье и красота > Красота > Для ванны и душа > Соль для ванны
305,Здоровье и красота > Красота > Для ванны и душа > Крема и лосьоны для тела
306,Здоровье и красота > Красота > Для ванны и душа > Гели для душа и мыло
307,Здоровье и красота > Красота > Для ванны и душа > Губки и щетки
308,Здоровье и красота > Красота > Для ванны и душа > Скрабы и эксфолианты
309,Здоровье и красота > Красота > Для ванны и душа > Масла для ванн
310,Здоровье и красота > Красота > Для ванны и душа > Шарики для ванны
311,Здоровье и красота > Красота > Для ванны и душа
312,Здоровье и красота > Красота
313,Здоровье и красота
314,Ювелирные украшения и часы > Наручные часы > Аксессуары для часов
315,Ювелирные украшения и часы > Наручные часы > Часы для детей
316,Ювелирные украшения и часы > Наручные часы > Мужские часы
317,Ювелирные украшения и часы > Наручные часы > Женские часы
318,Ювелирные украшения и часы > Наручные часы
319,Ювелирные украшения и часы > Ювелирные изделия > Кольца
320,Ювелирные украшения и часы > Ювелирные изделия > Колье и ожерелья
321,Ювелирные украшения и часы > Ювелирные изделия > Наборы украшений
322,Ювелирные украшения и часы > Ювелирные изделия > Нагрудные значки и брошки
323,Ювелирные украшения и часы > Ювелирные изделия > Браслеты на ногу
324,Ювелирные украшения и часы > Ювелирные изделия > Подвески и кулоны
325,Ювелирные украшения и часы > Ювелирные изделия > Серьги
326,Ювелирные украшения и часы > Ювелирные изделия > Украшения для пирсинга
327,Ювелирные украшения и часы > Ювелирные изделия > Браслеты
328,Ювелирные украшения и часы > Ювелирные изделия
329,Ювелирные украшения и часы
330,Дом > Материалы для уборки > Товары бытовой химии
331,Дом > Материалы для уборки > Пылесосы и средства для мытья пола
