category_id,category
426,klær og aksessoarer > sko og fottøy > babysko > babysko til jenter
427,klær og aksessoarer > sko og fottøy > barnesko
428,klær og aksessoarer > sko og fottøy > babysko
429,klær og aksessoarer > sko og fottøy
430,klær og aksessoarer > klær > dameklær > topper og t-skjorter
431,klær og aksessoarer > klær > dameklær > sokker og strømpebukser > sokker
432,klær og aksessoarer > klær > dameklær > sokker og strømpebukser > leggvarmere
433,klær og aksessoarer > klær > dameklær > sokker og strømpebukser > strømpebukser og tights
434,klær og aksessoarer > klær > dameklær > sokker og strømpebukser > lårhøye strømper
435,klær og aksessoarer > klær > dameklær > sokker og strømpebukser
436,klær og aksessoarer > klær > dameklær > topper > treningsgensere og hettegensere
437,klær og aksessoarer > klær > dameklær > badetøy
438,klær og aksessoarer > klær > dameklær > dresser og blazere
439,klær og aksessoarer > klær > dameklær > underdeler > shorts
440,klær og aksessoarer > klær > dameklær > gensere
441,klær og aksessoarer > klær > dameklær > underdeler > bukser
442,klær og aksessoarer > klær > dameklær > skjørt
443,klær og aksessoarer > klær > dameklær > kjoler
444,klær og aksessoarer > klær > dameklær > undertøy og nattøy > nattøy
445,klær og aksessoarer > klær > dameklær > undertøy og nattøy > undertøy
446,klær og aksessoarer > klær > dameklær > undertøy og nattøy > underskjørt
447,klær og aksessoarer > klær > dameklær > undertøy og nattøy > bh-er
448,klær og aksessoarer > klær > dameklær > undertøy og nattøy > formende klær
449,klær og aksessoarer > klær > dameklær > undertøy og nattøy
450,klær og aksessoarer > klær > dameklær > jeans
451,klær og aksessoarer > klær > dameklær > buksedresser og kjeledresser
452,klær og aksessoarer > klær > dameklær > tights
453,klær og aksessoarer > klær > dameklær > treningsklær
454,klær og aksessoarer > klær > dameklær > topper > frakker og jakker
455,klær og aksessoarer > klær > dameklær
456,klær og aksessoarer > klær > herreklær > undertøy
457,klær og aksessoarer > klær > herreklær > badetøy
458,klær og aksessoarer > klær > herreklær > topper > treningsgensere og hettegensere
459,klær og aksessoarer > klær > herreklær > t-skjorter
460,klær og aksessoarer > klær > herreklær > nattøy
461,klær og aksessoarer > klær > herreklær > dresser
462,klær og aksessoarer > klær > herreklær > penskjorter
463,klær og aksessoarer > klær > herreklær > underdeler > jeans
464,klær og aksessoarer > klær > herreklær > sokker
465,klær og aksessoarer > klær > herreklær > shorts
466,klær og aksessoarer > klær > herreklær > gensere
467,klær og aksessoarer > klær > herreklær > underdeler > bukser
468,klær og aksessoarer > klær > herreklær > treningsklær
469,klær og aksessoarer > klær > herreklær > blazere og sportsjakker
470,klær og aksessoarer > klær > herreklær > frakker og jakker
471,klær og aksessoarer > klær > herreklær > topper > hverdagsskjorter
472,klær og aksessoarer > klær > herreklær
473,klær og aksessoarer > klær > barneklær > jenteklær > badetøy
474,klær og aksessoarer > klær > barneklær > jenteklær > undertøy
475,klær og aksessoarer > klær > barneklær > jenteklær > topper og t-skjorter
476,klær og aksessoarer > klær > barneklær > jenteklær > treningsgensere og hettegensere
477,klær og aksessoarer > klær > barneklær > jenteklær > skjørt
478,klær og aksessoarer > klær > barneklær > jenteklær > sokker og strømpebukser
479,klær og aksessoarer > klær > barneklær > jenteklær > shorts
480,klær og aksessoarer > klær > barneklær > jenteklær > nattøy
481,klær og aksessoarer > klær > barneklær > jenteklær > bukser
482,klær og aksessoarer > klær > barneklær > jenteklær > gensere
483,klær og aksessoarer > klær > barneklær > jenteklær > yttertøy
484,klær og aksessoarer > klær > barneklær > jenteklær > jeans
485,klær og aksessoarer > klær > barneklær > jenteklær > buksedresser og kjeledresser
